DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/14/2016,18:30,BRONX,10467,40.8783502,-73.8703365,"(40.8783502, -73.8703365)",EAST GUN HILL ROAD              ,NEWELL STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442255,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:25,MANHATTAN,10010,40.7407905,-73.9838116,"(40.7407905, -73.9838116)",LEXINGTON AVENUE                ,EAST 25 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441959,VAN,PASSENGER VEHICLE,,,
05/14/2016,18:20,QUEENS,11373,40.7379772,-73.8836869,"(40.7379772, -73.8836869)",                                ,                                ,80-03 QUEENS BOULEVARD                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442815,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:20,MANHATTAN,10003,40.7354326,-73.9826943,"(40.7354326, -73.9826943)",EAST 19 STREET                  ,2 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442989,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:15,,,,,,                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3441554,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:15,,,,,,                                ,                                ,EAST 79 STREET                          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442458,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:13,BROOKLYN,11204,40.6138389,-73.9814363,"(40.6138389, -73.9814363)",BAY PARKWAY                     ,65 STREET                       ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3443247,PASSENGER VEHICLE,,,,
05/14/2016,18:12,BRONX,10467,40.8744317,-73.87622,"(40.8744317, -73.87622)",                                ,                                ,3207 HULL AVENUE                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442354,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:10,BROOKLYN,11215,40.6667703,-73.9883065,"(40.6667703, -73.9883065)",5 AVENUE                        ,13 STREET                       ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3441677,PASSENGER VEHICLE,BICYCLE,,,
05/14/2016,18:10,STATEN ISLAND,10305,40.5927867,-74.068319,"(40.5927867, -74.068319)",SAND LANE                       ,OLYMPIA BOULEVARD               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441855,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:10,MANHATTAN,10035,40.7986267,-73.9395205,"(40.7986267, -73.9395205)",3 AVENUE                        ,EAST 117 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3443095,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
05/14/2016,18:07,MANHATTAN,10007,40.7163024,-74.0109663,"(40.7163024, -74.0109663)",CHAMBERS STREET                 ,GREENWICH STREET                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441896,PASSENGER VEHICLE,VAN,,,
05/14/2016,18:05,QUEENS,11422,,,,FRANCIS LEWIS BOULEVARD         ,257 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3441736,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:05,QUEENS,11429,,,,,,111-19    FRANCIS LEWIS BOULEVARD       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441739,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/14/2016,18:00,QUEENS,11365,40.7280732,-73.8089578,"(40.7280732, -73.8089578)",72 AVENUE                       ,160 STREET                      ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3442710,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:00,,,,,,ROSEDALE AVENUE                 ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3442181,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:00,,,,,,WHITE PLAINS ROAD               ,CROSS BRONX EXPRESSWAY          ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443839,PASSENGER VEHICLE,MOTORCYCLE,,,
05/14/2016,18:00,STATEN ISLAND,10301,40.6242735,-74.0938019,"(40.6242735, -74.0938019)",                                ,                                ,4 THERESA PLACE                         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442895,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:00,QUEENS,11433,40.7058088,-73.7922176,"(40.7058088, -73.7922176)",                                ,                                ,92-30 168 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441709,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:00,QUEENS,11429,40.7139849,-73.7381163,"(40.7139849, -73.7381163)",HEMPSTEAD AVENUE                ,218 STREET                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:00,QUEENS,11385,40.7115321,-73.9197606,"(40.7115321, -73.9197606)",                                ,                                ,18-52 FLUSHING AVE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442663,MOTORCYCLE,OTHER,,,
05/14/2016,18:00,MANHATTAN,10065,40.7599125,-73.9588098,"(40.7599125, -73.9588098)",EAST 61 STREET                  ,YORK AVENUE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442054,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:00,BROOKLYN,11208,40.6792023,-73.867277,"(40.6792023, -73.867277)",                                ,                                ,146 SHERIDAN AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441627,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:00,BRONX,10454,40.8087513,-73.9128052,"(40.8087513, -73.9128052)",                                ,                                ,363 CYPRESS AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442150,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:55,QUEENS,11365,40.7406024,-73.8102426,"(40.7406024, -73.8102426)",59 AVENUE                       ,PARSONS BOULEVARD               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442768,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:55,MANHATTAN,10031,40.8236031,-73.9496941,"(40.8236031, -73.9496941)",WEST 142 STREET                 ,HAMILTON PLACE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442106,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:46,BRONX,10463,40.8764759,-73.9044863,"(40.8764759, -73.9044863)",MAJOR DEEGAN EXPY               ,WEST 230 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444707,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:45,,,,,,188 STREET                      ,HORACE HARDING EXPRESSWAY       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:40,MANHATTAN,10012,40.7276608,-74.0013891,"(40.7276608, -74.0013891)",WEST HOUSTON STREET             ,SULLIVAN STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441435,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:40,BROOKLYN,11213,40.6753333,-73.9360776,"(40.6753333, -73.9360776)",BERGEN STREET                   ,TROY AVENUE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,,,,,3441666,PASSENGER VEHICLE,,,,
05/14/2016,17:33,BRONX,10460,40.8424907,-73.8679958,"(40.8424907, -73.8679958)",VANNEST AVENUE                  ,GARFIELD STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442330,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:30,,,,,,30 AVENUE                       ,29 STREET                       ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3441825,PASSENGER VEHICLE,BICYCLE,,,
05/14/2016,17:30,BROOKLYN,11203,40.6514213,-73.9371457,"(40.6514213, -73.9371457)",CHURCH AVENUE                   ,EAST 43 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443295,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:28,MANHATTAN,10019,40.7653647,-73.987578,"(40.7653647, -73.987578)",WEST 53 STREET                  ,9 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443032,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
05/14/2016,17:27,BRONX,10462,40.8336142,-73.860851,"(40.8336142, -73.860851)",METROPOLITAN AVENUE             ,HUGH GRANT CIRCLE               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442183,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:25,MANHATTAN,10027,40.8133899,-73.9562587,"(40.8133899, -73.9562587)",AMSTERDAM AVENUE                ,WEST 125 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442093,PASSENGER VEHICLE,,,,
05/14/2016,17:22,BROOKLYN,11205,40.6940116,-73.9610935,"(40.6940116, -73.9610935)",CLASSON AVENUE                  ,MYRTLE AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441689,VAN,PASSENGER VEHICLE,,,
05/14/2016,17:20,MANHATTAN,10034,40.8673321,-73.9294466,"(40.8673321, -73.9294466)",                                ,                                ,290 DYCKMAN STREET                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442135,PASSENGER VEHICLE,,,,
05/14/2016,17:20,BROOKLYN,11206,40.711815,-73.9379797,"(40.711815, -73.9379797)",WATERBURY STREET                ,MAUJER STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444044,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:18,MANHATTAN,10035,40.8014181,-73.934454,"(40.8014181, -73.934454)",2 AVENUE                        ,EAST 123 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443089,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:15,,,40.7312098,-73.764536,"(40.7312098, -73.764536)",UNION TURNPIKE                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441766,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:15,QUEENS,11427,40.7361418,-73.7410278,"(40.7361418, -73.7410278)",STRONGHURST AVENUE              ,230 STREET                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441740,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:13,MANHATTAN,10004,40.704549,-74.0142897,"(40.704549, -74.0142897)",BATTERY PLACE                   ,BROADWAY                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:05,,,40.7063465,-73.8515828,"(40.7063465, -73.8515828)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441703,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
05/14/2016,17:04,BROOKLYN,11218,40.6457669,-73.9852832,"(40.6457669, -73.9852832)",FORT HAMILTON PARKWAY           ,CHESTER AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441571,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:03,MANHATTAN,10016,40.747009,-73.9771875,"(40.747009, -73.9771875)",EAST 36 STREET                  ,3 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441472,PICK-UP TRUCK,PASSENGER VEHICLE,,,
05/14/2016,17:00,BROOKLYN,11214,40.5960621,-73.9927299,"(40.5960621, -73.9927299)",                                ,                                ,8772 24 AVENUE                          ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3443246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:00,,,,,,EAST 123 STREET                 ,BETWEEN 2 AVENUE AND 3 AVENUE   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443090,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:00,QUEENS,11373,40.7373758,-73.8754787,"(40.7373758, -73.8754787)",                                ,                                ,88-05 53 AVENUE                         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442814,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:00,QUEENS,11354,40.7605654,-73.8261661,"(40.7605654, -73.8261661)",                                ,                                ,142-05 ROOSEVELT AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,17:00,BROOKLYN,11207,40.6523644,-73.8913647,"(40.6523644, -73.8913647)",LOUISIANA AVENUE                ,COZINE AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,,,,,3441623,PASSENGER VEHICLE,,,,
05/14/2016,17:00,BROOKLYN,11206,40.7010921,-73.9450151,"(40.7010921, -73.9450151)",WHIPPLE STREET                  ,THROOP AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444045,PASSENGER VEHICLE,OTHER,,,
05/14/2016,17:00,BRONX,10457,40.8487419,-73.9059141,"(40.8487419, -73.9059141)",                                ,                                ,1884 MONROE AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441551,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:56,QUEENS,11378,40.7210307,-73.9040958,"(40.7210307, -73.9040958)",FLUSHING AVENUE                 ,61 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442657,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:55,BROOKLYN,11215,40.6752946,-73.9812354,"(40.6752946, -73.9812354)",                                ,                                ,246 5 AVENUE                            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441676,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:55,BROOKLYN,11207,40.6773132,-73.8991258,"(40.6773132, -73.8991258)",JAMAICA AVENUE                  ,GEORGIA AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441622,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:50,BRONX,10458,40.8641324,-73.8913116,"(40.8641324, -73.8913116)",EAST 194 STREET                 ,MARION AVENUE                   ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3442363,PASSENGER VEHICLE,,,,
05/14/2016,16:50,,,,,,117 STREET                      ,JAMAICA AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442618,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:45,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443099,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:45,QUEENS,11419,40.6923706,-73.8271877,"(40.6923706, -73.8271877)",LEFFERTS BOULEVARD              ,95 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444093,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:44,,,40.6961398,-73.9733894,"(40.6961398, -73.9733894)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441691,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:43,,,40.7014547,-73.9896203,"(40.7014547, -73.9896203)",PEARL STREET                    ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442574,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:40,,,40.8494084,-73.8714355,"(40.8494084, -73.8714355)",HIGHWAY 1                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441562,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:40,,,,,,                                ,                                ,LEXINGTON AVENUE                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442081,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:40,STATEN ISLAND,10304,40.5878104,-74.0985068,"(40.5878104, -74.0985068)",NORTH RAILROAD AVENUE           ,BUEL AVENUE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443646,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:40,MANHATTAN,10019,40.7671096,-73.9817185,"(40.7671096, -73.9817185)",WEST 58 STREET                  ,BROADWAY                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443023,PASSENGER VEHICLE,,,,
05/14/2016,16:40,BROOKLYN,11206,40.6979782,-73.9370369,"(40.6979782, -73.9370369)",                                ,                                ,896 BROADWAY                            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444456,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:35,,,40.7889072,-73.9376437,"(40.7889072, -73.9376437)",EAST 102 STREET                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442082,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:33,STATEN ISLAND,10304,40.6086723,-74.0827917,"(40.6086723, -74.0827917)",STEUBEN STREET                  ,WESER AVENUE                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442893,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:33,BROOKLYN,11249,40.7214262,-73.9605327,"(40.7214262, -73.9605327)",KENT AVENUE                     ,NORTH 9 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442606,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,16:31,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442162,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:45,,,,,,                                ,                                ,1942 RICHMOND TERRACE                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441408,PASSENGER VEHICLE,,,,
05/14/2016,0:45,MANHATTAN,10001,40.750439,-73.9892952,"(40.750439, -73.9892952)",                                ,                                ,151 WEST 34 STREET                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:40,QUEENS,11104,40.7386003,-73.927241,"(40.7386003, -73.927241)",39 STREET                       ,GREENPOINT AVENUE               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441786,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:35,BRONX,10459,40.8230774,-73.8917906,"(40.8230774, -73.8917906)",SOUTHERN BOULEVARD              ,ALDUS STREET                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442166,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:30,,,,,,                                ,CLINTON AND EAST HOUSTON        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441128,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:30,,,,,,                                ,104-52                          ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3447403,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2016,0:25,MANHATTAN,10003,40.7345334,-73.9922674,"(40.7345334, -73.9922674)",EAST 13 STREET                  ,UNIVERSITY PLACE                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441436,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:24,MANHATTAN,10003,40.731659,-73.9854447,"(40.731659, -73.9854447)",EAST 13TH STREET                ,SECOND AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441951,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:20,BROOKLYN,11233,40.6724994,-73.9168551,"(40.6724994, -73.9168551)",SARATOGA AVENUE                 ,PROSPECT PLACE                  ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3441587,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:19,,,,,,                                ,WILLIAMSBURG BRIDGE             ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441932,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:17,,,,,,179 STREET                      ,FORT WASHINGTON                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448769,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:17,QUEENS,11101,40.7383811,-73.9277861,"(40.7383811, -73.9277861)",GREENPOINT AVENUE               ,50 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442731,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:15,MANHATTAN,10002,40.7190695,-73.9933586,"(40.7190695, -73.9933586)",CHRYSTIE STREET                 ,BROOME                          ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3441917,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
05/14/2016,0:15,BROOKLYN,11213,40.667666,-73.9340231,"(40.667666, -73.9340231)",                                ,                                ,312 SCHENECTADY AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442477,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:10,,,,,,WEST STREET                     ,CANAL STREET                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441421,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:00,,,,,,EAST 83 STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,,,,,3442456,PASSENGER VEHICLE,,,,
05/14/2016,0:00,,,40.6210811,-74.0219825,"(40.6210811, -74.0219825)",86 ST                           ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441206,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:00,QUEENS,11412,40.6961208,-73.7461815,"(40.6961208, -73.7461815)",LINDEN BOULEVARD                ,FRANCIS LEWIS BOULEVARD         ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442851,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:00,QUEENS,11375,40.7350907,-73.8554782,"(40.7350907, -73.8554782)",                                ,                                ,102-01 62 ROAD                          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3441820,PASSENGER VEHICLE,,,,
05/14/2016,0:00,QUEENS,11004,40.7462523,-73.7116186,"(40.7462523, -73.7116186)",                                ,                                ,79-11 260 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441728,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
